iso3c,year,region,income,che_gdp,gghed_gdp,hc1_gdp,hc2_gdp,hc3_gdp,hc4_gdp,hc5_gdp,hc6_gdp,hc7_gdp,hc1_gghed_gdp,hc6_gghed_gdp,hp1_gdp,hp3_gdp,hp5_gdp,hp1_gghed_gdp,hp3_gghed_gdp
CPV,2018,AFR,Lower-middle,4.7854819299999996,3.10238695,1.938007160985291,0.027701580940480162,NA,0.40294401886857595,1.0187181890684913,0.1805060834852398,1.2176048947197518,1.2563934444210336,0.11702054798067509,1.0275402531190487,0.8427833398903776,1.018938360545872,0.6661455457373828,0.5463692212402361
CPV,2019,AFR,Lower-middle,4.82431316,3.24034405,2.6949613031509445,0.03779927894175405,0.020477825624223775,0.11972668490560372,1.2535927559791042,0.016472068098042355,0.6812832405312061,1.810123334457295,0.011063785886711875,1.6453379790840248,0.90585717759223106,1.3216945936860551,1.105123352059497,0.6084366454272175
CPV,2020,AFR,Lower-middle,7.033993240000001,4.64176846,3.8144900820883434,0.48372499110924877,0.07545882545950224,0.16341750027716753,1.3365029403475994,0.6075239931197329,0.552874904059004,2.5172017017776493,0.4009082200875747,1.8912043341497242,2.233937400939007,1.3920559526520742,1.2480155055809365,1.4741868261012225
CPV,2021,AFR,Lower-middle,6.60773611,4.58503008,3.2492506428966323,0.4632053656779312,0.0968725802665214,0.13223396175721117,1.320034111713859,0.39318671655438336,0.9529527286082221,2.2546166625198953,0.2728276209048369,1.8967123208322367,1.6432688082526818,1.3904175673309276,1.3161062880464238,1.140244826660352
CMR,2018,AFR,Lower-middle,3.6197016199999994,0.35133773000000007,1.5484064633482157,NA,NA,0.25017106533724337,1.432426156209409,0.19461508526631083,0.19408284876650284,0.15029239121375162,0.018889850451602175,1.112905868745627,0.5439322134800796,1.4324261562837677,0.1080215616304768,0.052795486816387543
CMR,2019,AFR,Lower-middle,3.65157914,0.40687224000000005,1.4725768960100751,NA,NA,0.25390042660939066,1.4043227649986876,0.24167843108687964,0.27910061996299085,0.16407987812414399,0.026928690532503255,1.070252685293922,0.550705684492701,1.4043227652790653,0.11925145005389455,0.06136163200622253
CAF,2016,AFR,Low,5.44402313,0.59953427,3.7999902715365703,NA,NA,0.037082712389758785,0.06910737993805828,0.9454494649606133,0.5923933000210628,0.41848176230154627,0.10411957136505626,1.8210634607610252,1.8711779726878048,0.0691073801063406,0.20054836772360204,0.20606733166019137
CAF,2017,AFR,Low,6.66541576,0.72881997,4.625853251948614,NA,NA,0.057134566153253005,0.08489870030901762,1.1975604777842175,0.6999687624004537,0.5058070418565446,0.13094546880776706,1.9660874679045874,2.499636755915574,0.08489870054419953,0.2149789091889442,0.27331906231416925
CAF,2018,AFR,Low,10.99484062,0.68853283,5.851138056144942,NA,NA,0.010506506077692391,0.13023254540593157,4.116902464570574,0.8860610465556933,0.36641737554520143,0.257813878593972,2.2923681444018835,3.74134857285435,0.1302325457290745,0.14355558033244847,0.2342954672938103
CAF,2019,AFR,Low,7.760815140000001,0.81889474,5.54109182124403,NA,NA,0.011408042527850076,0.13333893525767834,1.594680985725038,0.4802953542970763,0.5846771072907885,0.16826529786254493,1.6180903404062241,2.640867262359907,0.09192590848280115,0.17073537311487438,0.27865530503857966
TCD,2018,AFR,Low,3.2893219,0.46814004000000004,0.8635051982070406,NA,NA,0.5968025029546321,1.0112290006972826,0.4269394688340782,0.39084572843057486,0.1228950435130268,0.06076251157345352,0.5693828410672138,0.30484502256660284,1.0111385603193923,0.0810352145810111,0.04338589089080347
TCD,2020,AFR,Low,4.352150920000001,0.5516796700000002,1.7011061419529137,NA,NA,0.7423551018790194,1.3691176471805244,0.4160926659838539,0.12347936144967693,0.21563261299485376,0.05274400379925078,1.0907621351261476,0.7905318921974922,1.369117647241838,0.1382652637319132,0.10020800781696886
TCD,2021,AFR,Low,3.9722333,0.73647583,1.6285681688493985,NA,NA,0.662790742966603,1.2364600365901488,0.28520391125524874,0.15921043910858843,0.3019462864542576,0.05287851226184415,1.060964606095015,0.6771202898943519,1.2364600366070364,0.19670918847451616,0.12554215471427208
TCD,2022,AFR,Low,4.158235549999999,0.9258909800000001,1.7609672102011293,NA,NA,0.5902939717149275,1.0639865251202507,0.5567123996893693,0.18627544186631856,0.3921046887305339,0.12396002658544487,1.161894532165807,0.762222867985682,1.0639865252243808,0.2587125366295425,0.1697198895376848
COM,2016,AFR,Lower-middle,4.65263557,0.57399994,2.266421755502169,NA,NA,0.44789141173002983,0.9421773989553436,0.2858378047546646,0.6744683300931644,0.27961054161672494,0.03526407351498393,2.0637656089992795,0.2514848875687536,0.9331456912766737,0.2546086659737354,0.031025922448375057
COM,2017,AFR,Lower-middle,5.26807451,0.6758476499999999,2.4923111058281746,NA,NA,0.454455128557005,0.9477233278403802,0.5715739349703313,0.7650139420125002,0.319741605921757,0.07332791136831342,2.4237120581612452,0.2825380896052969,1.006113176254793,0.3109409511341442,0.036247153211815396
COM,2018,AFR,Lower-middle,4.90318584,0.7655382800000001,2.62287954876005,NA,NA,0.44571419730299183,0.9212112954682138,0.4339060872062523,0.44440456164647996,0.40951225670959784,0.0677461002949471,2.33676945613823,0.26090899684632185,0.8894544582703166,0.36484166184665695,0.04073592786404741
COM,2019,AFR,Lower-middle,5.1804447200000014,0.8324475299999999,2.828703249390748,NA,NA,0.43364126139368614,0.890123071710086,0.6729048047288051,0.33979010985370295,0.45454534510664585,0.10812931570508601,2.554416282992102,0.2742871333765841,0.8901229418304815,0.4104700735747945,0.04407529836359646
COG,2016,AFR,Lower-middle,2.5942299400000004,1.1195800299999998,1.0987620862730998,NA,NA,0.10172446394238378,0.5894191192209767,0.13042448299182588,0.6715556405706318,0.4741877620580153,0.05628670162550158,0.8731652098887341,0.2928878933479971,0.5894191157135484,0.3768279429703078,0.1264002975854898
COG,2017,AFR,Lower-middle,2.3647601600000003,0.9073547699999999,0.9964647097195302,NA,NA,0.10437867656757749,0.5028797733243922,0.15547714018234263,0.6055598593644532,0.3823419485808154,0.05965633519908726,0.7568390604952774,0.33781412037464614,0.5028797719832524,0.2903979622452318,0.1296187489454699
COG,2018,AFR,Lower-middle,1.7558498400000002,0.62025368,0.7573940446113534,NA,NA,0.0859077953014758,0.41180834717196413,0.08439985992422945,0.4163397925208405,0.2675493272136962,0.029814237252479305,0.5421870434111263,0.2521848815728745,0.4118083454034041,0.19152748786540358,0.08908426977784135
COG,2019,AFR,Lower-middle,2.34771276,1.0292524099999998,1.1467370956717378,NA,NA,0.09643908676303588,0.4713797628645257,0.32462606278119416,0.2518291256151422,0.5027369359088616,0.1423181588306209,1.0816336518890775,0.04985071482318741,0.47137976314257934,0.47419516642399384,0.021854874772665272
COG,2020,AFR,Lower-middle,4.017750739999999,1.73444974,1.753047057332587,NA,NA,0.1147856545604455,0.5014111962778751,1.2653789824007007,0.38230967946799616,0.7567846313926063,0.546259932249147,1.65327363467203,0.0840544837699701,0.5014111962912059,0.7137127739800398,0.0362860433498816
CIV,2016,AFR,Lower-middle,3.3210127399999996,0.8530207899999999,1.6112387139509752,1.0408647107919661e-4,1.5031064105065624e-5,0.0537180959974182,0.7581186831433478,0.7284715443445653,0.16934658376876174,0.41385572060558995,0.18711201097329155,1.0436271134911546,0.7672771357680985,0.7605565954628404,0.26806149042826144,0.1970794452603758
