country,iso3c,region,income,year,che_gdp,gghed_gdp,hc1_che,hc2_che,hc3_che,hc4_che,hc5_che,hc6_che,hc7_che,hc1_gghed_usd2023,hc2_gghed_usd2023,hc3_gghed_usd2023,hc4_gghed_usd2023,hc5_gghed_usd2023,hc6_gghed_usd2023,hc7_gghed_usd2023,hc11_che,hc12_che,hc13_che,hc61_che,hc62_che,hc63_che,hc1_gdp,hc2_gdp,hc3_gdp,hc4_gdp,hc5_gdp,hc6_gdp,hc7_gdp,hc1_gghed_gdp,hc6_gghed_gdp,hp1_che,hp2_che,hp3_che,hp4_che,hp5_che,hp6_che,hp7_che,hp1_usd2023,hp3_usd2023,hp5_usd2023,hp11_che,hp12_che,hp13_che,hp31_che,hp32_che,hp33_che,hp1_gdp,hp3_gdp,hp5_gdp,hp1_gghed_gdp,hp3_gghed_gdp
Burkina Faso,BFA,AFR,Low,2018,4.94427681,2.12523532,51.05496481412719,0.0016540506574151293,NA,1.8155821518613544,18.54985072730942,20.367357716255782,8.036266118190806,243.41395800904297,NA,NA,NA,NA,85.22709463092644,42.6800583107784,15.98117477809469,NA,35.0737900360325,4.758813233300161,3.81362176,0.01288969048419034,2.52429878565855,8.178084308022878e-5,NA,0.08976740730097993,0.9171559677999759,1.0070185443745803,0.3973352420715952,1.0850381448434032,0.43285427993661324,37.686404060599926,NA,20.53618050509947,1.7966621266005793,18.485241829101074,13.124569881700662,7.946266259599049,326.8849960556421,178.12708457439732,160.33761652284062,37.686404060599926,NA,NA,0.0019179650009485771,NA,0.043007999800744184,1.8633201364911405,1.015365610373374,0.9139615250286641,0.8009247699337838,0.43644216147332826
Burkina Faso,BFA,AFR,Low,2019,5.35001135,2.2360279600000004,48.95263275387055,0.001001252208158674,NA,1.7622221283934398,17.8696074280931,21.421168509127625,9.817191183193417,262.8359781757498,NA,NA,NA,NA,76.69982752632158,74.08448169575468,16.709407928212205,NA,32.243224825658345,5.186958400334363,2.15662837,0.013905731174284196,2.618971408455892,5.3567106778614675e-5,NA,0.09427908388126059,0.956026025603424,1.1460349465409536,0.5252208425520472,1.0945945555326637,0.4789833172228089,40.57360125479363,NA,15.315552717288309,1.762222128567904,17.865308245950978,14.221805619134079,9.845189890818107,403.2342718259445,152.2111805847644,177.55151967564052,40.57360125479363,NA,NA,0.001001252525365792,NA,0.04161368802542239,2.1706922722352013,0.8193838086901579,0.9557960188708633,0.9072370684360965,0.34246004098710636
Burkina Faso,BFA,AFR,Low,2020,6.89469957,2.8451433200000005,37.0378612439873,7.336828260799878e-4,NA,5.373738219527433,24.617416740444572,17.79860519161089,14.91457119665872,310.58356415851597,0.009585812197612214,NA,0.08780446539992245,NA,120.33802184065567,104.77197560805621,17.4417939910729,NA,19.59606725291441,5.510620706236309,1.86059022,4.7108879254248996e-5,2.5536492599263894,5.058522665490077e-5,NA,0.3705031059146836,1.69729692614854,1.2271603556119937,1.0283148761633727,1.0537802350541738,0.5063958266622904,26.004152680100226,NA,14.02862467750035,5.373689576300355,24.617398308099666,14.59622487920024,14.91441396260043,339.7529764752856,183.28868656746468,321.63456549210986,24.945611303599996,NA,1.0585413765002352,7.336751993500302e-4,0.10058857830002867,0.5406008601995107,1.792908203017014,0.9672315253165306,1.697295655293735,0.7398554129004727,0.39913447789977285
Burkina Faso,BFA,AFR,Low,2021,7.086919310000001,2.7305827099999997,46.65794313160356,9.215503673268888e-4,NA,4.569353020615253,18.629396604798114,21.06644476101757,8.818078576686156,348.37625347448375,0.013235252092230866,NA,0.12123277974527094,NA,112.16248244262123,88.98750109489761,16.772545516377065,NA,29.885397615226495,4.2617297010687105,0.8531145499999999,NA,3.3066107814424317,6.530953093346522e-5,NA,0.3238263615600507,1.320250305321922,1.4929619416990378,0.6249301134221444,1.2740337279931992,0.5752366982560466,34.478603189099616,NA,16.155551642600397,4.569353022899846,18.629396605200366,16.813600446699933,8.818078577600248,495.17966806241833,232.02508105888944,267.55429669154074,34.478603189099616,NA,NA,9.215508005228508e-4,NA,NA,2.443470787226577,1.1449309089964699,1.3202503053504293,0.9414667773310627,0.4411406998579674
Burkina Faso,BFA,AFR,Low,2022,7.414355279999998,2.62870407,46.55965912680636,NA,NA,4.56058797244534,21.040737690534307,19.405335688314665,5.865660398014157,351.42390003823965,NA,NA,2.2087365495882853e-4,NA,106.97288071997971,67.65887993705688,18.061497265157534,NA,28.49816186164883,3.1599497740616225,1.06570065,0.013437388014503455,3.452098544818368,NA,NA,0.3381381951340459,1.56003504590908,1.4387805312082822,0.43490090142703153,1.2239156544444851,0.5101088490358902,35.4741314738996,NA,14.001494369599468,4.560587977799572,21.040737692200306,18.606751627799866,5.870273582099609,540.9975528209466,213.5295178505718,320.88136137745755,35.4741314738996,NA,NA,NA,NA,0.4143248883997833,2.6301781399692157,1.0381205370713005,1.5600350460326031,0.9325099378515497,0.3680578523544821
Burundi,BDI,AFR,Low,2016,7.061482430000001,2.23587942,54.556880839923124,1.2897964504232202,0.05467777620135817,0.8292947683256489,17.966566266938596,22.756565523500633,2.543318253497084,72.61261572835319,0.6697789473339031,0.14539442143255402,1.4842939738887106,2.641338673061609,3.516449102488035,3.1257262657759615,13.120725644910353,4.418607141739458e-4,41.43166703623495,2.74928491745269,5.22400856,0.010232681643217048,3.8525245548672085,0.09107874972939937,0.003861061559573629,0.0585605043582249,1.268705920214176,1.6069508761134348,0.17959597160967947,1.2198260708937643,0.5088093652387659,36.91863610149973,NA,25.232328906199765,1.2556076174999475,17.872450774600757,11.4802778179003,2.3512552119000354,98.17084945607613,67.09563039291449,47.524877939171425,36.80299440879864,NA,NA,0.09743202879894922,NA,1.074456183301073,2.6070030017030406,1.7817764723911076,1.2620599712588314,0.8254561867381227,0.5641644492004316
Burundi,BDI,AFR,Low,2018,7.293961520000001,2.0575191999999998,54.741022382555386,NA,0.047876806488696355,0.5210945231569618,14.557224698296269,26.006738609525453,4.12604295540581,63.5216237377482,NA,0.13428660414345064,1.2128538800575484,5.96831779410454,5.0644757709435835,3.218746473130424,12.036527851281127,0.011120685129219088,42.693373846145036,11.032378940959191,4.5502977399999995,NA,3.9927891082381772,NA,0.0034921158422903755,0.03800843400189629,1.061798367873666,1.8969215067857699,0.3009519854659705,1.1263070457973743,0.5350936401847992,38.22606727019973,NA,24.18047096459942,0.4353445224997577,14.466362841801086,18.503290585600524,4.139660630898898,107.2178605873844,67.82226239738867,40.57577943907182,38.22606727019973,NA,NA,0.18247033410076713,NA,0.318022897400532,2.788194637297683,1.7637142475126546,1.0551709390245498,0.7865086734892751,0.4975178327470582
Burundi,BDI,AFR,Low,2020,10.707761759999999,2.1569612,40.27343433792675,0.12649066683096424,0.028707974665461912,0.24329034294931534,10.35876582844301,40.67503635252519,1.9430197288885194,70.7211932898022,0.5322094212358889,0.12078878991109814,1.02364400360359,3.7229530592090514,2.4248558635220228,2.5224305204633795,12.195267642038162,NA,28.030812029100748,30.301357898166472,3.4908561700000007,0.01578488515721304,4.31238340147523,0.013544319252894992,0.0030739815332988182,0.02605095030809964,1.1091919661859677,4.355385988421791,0.2080539235191805,0.8686823525765569,0.8773447522098636,32.68166300889997,NA,10.064644943600028,0.2432903432002951,10.355649474999389,44.62109919579937,1.9430197302996883,137.50808174833008,42.34698886943368,43.571390298513364,32.63589102689963,0.04577198200034073,NA,0.01254169099930591,NA,0.2314936467002666,3.499474614199056,1.0776982025505772,1.108858274483625,0.7049307906167249,0.21709048635121447
Cabo Verde,CPV,AFR,Lower-middle,2016,4.361340050000001,2.7693481399999995,62.72441135627531,0.22620735166683192,NA,4.380265461383067,7.154106233344674,8.081592807942547,14.751517810127641,31.842911107614672,0.21286678330637476,NA,4.121939503389464,6.443562018116485,4.554510346146634,12.577083073978454,40.706384931503095,NA,22.018026424772188,0.5041307591486569,0.14475939999999998,0.07998360140049693,2.735624873607984,0.009865671824289884,NA,0.19103827186361705,0.3120149003744078,0.352465743810718,0.6433638542359799,1.7370573192209589,0.22380744010913067,41.1535771638564,NA,15.365031205353363,6.311087529444415,9.943706727651579,4.491421688294321,20.662701803128595,38.72654680703411,14.458879183126097,9.35727707194369,36.581587418903965,4.571989744952433,NA,0.7072362775197157,1.8821315268924153,0.32397185346062146,1.7948474428549235,0.6701212596540741,0.4336788639676128,1.1396858237307217,0.4255112058958729
Cabo Verde,CPV,AFR,Lower-middle,2017,4.480709549999999,2.55316591,52.00944176678937,0.6086665511680187,NA,2.89964332996627,24.29923250605854,6.428999309421403,13.754016501055442,30.824471354478256,0.3794800092865029,NA,0.85508960000868,9.470599881177671,3.9572270803774914,12.108830041714612,22.333090976940326,NA,29.67635078984904,0.4931615529135444,0.06720358,0.03357077976782902,2.33039202414622,0.027272580285841046,NA,0.12992459560173666,1.0887780314756692,0.2880647860266788,0.616277530871367,1.327887337170968,0.16414301872228268,29.478214532699237,NA,24.539611934651774,3.0249866085462864,25.196740070959056,2.1758533810973706,13.826775591947632,29.796068491343046,24.804214554608954,25.46842828896797,23.417095202776153,5.962407447654569,0.09871188215422845,10.240585353628742,4.518898907542428,0.6245831927763225,1.3208331737361425,1.0995487354888815,1.128992738648139,0.7526277243255428,0.6265370063618205
